Row_ID,date,state,state_name,death,deathConfirmed,deathIncrease,hospitalizedCurrently,hospitalizedCumulative,hospitalizedIncrease,inIcuCurrently,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,negative,negativeIncrease,totalTestResults,totalTestResultsIncrease,totalTestsViral,totalTestsViralIncrease,totalTestsPeopleViral,totalTestsPeopleViralIncrease,recovered
08105,2020-07-26,OR,Oregon,286,0,4,233,1474,0,58,30,16492,0,388,357518,7055,589371,12063,589371,12063,365736,0,3541
08106,2020-07-26,PA,Pennsylvania,7118,0,4,707,0,0,0,104,107425,104401,800,1028776,12071,1455189,20793,0,0,1133177,12840,80568
08107,2020-07-26,PR,Puerto Rico,201,99,0,496,0,0,61,34,5236,5236,194,305972,0,311208,194,310546,0,0,0,0
08108,2020-07-26,RI,Rhode Island,1002,0,0,66,2146,0,6,5,18224,0,0,171804,0,344434,4371,329556,0,190028,0,0
08109,2020-07-26,SC,South Carolina,1491,1436,26,1668,4827,0,0,263,81199,80856,1191,566614,8132,647813,9323,647470,9314,0,0,29378
08110,2020-07-26,SD,South Dakota,123,0,1,48,801,3,0,0,8395,0,90,98531,923,130947,2015,130947,2015,106926,1013,7364
08111,2020-07-26,TN,Tennessee,967,933,3,1313,4244,48,0,0,93936,92943,3140,0,0,1381859,50431,1381859,50431,0,0,54730
08112,2020-07-26,TX,Texas,5038,0,153,10893,0,0,3352,0,381656,381656,5810,0,0,4139018,22614,4139018,22614,0,0,229107
08113,2020-07-26,UT,Utah,274,0,0,251,2234,21,83,0,37973,0,350,468446,3511,607376,4671,607376,4671,506331,3813,24798
08114,2020-07-26,VA,Virginia,2078,1975,3,1174,7593,23,268,143,84567,81393,958,0,0,1025066,17752,0,0,0,0,0
08115,2020-07-26,VI,U.S. Virgin Islands,7,0,0,0,0,0,0,0,361,0,9,7991,90,8352,99,0,0,8372,99,238
08116,2020-07-26,VT,Vermont,56,56,0,10,0,0,0,0,1401,1401,4,87076,886,112641,1390,112641,1390,88477,890,1186
08117,2020-07-26,WA,Washington,1494,1494,0,494,5341,40,0,51,55526,55408,810,0,0,1018223,4944,0,0,903674,19692,0
08118,2020-07-26,WI,Wisconsin,899,892,1,165,4394,26,64,0,52680,48827,965,817549,9021,1154619,16452,0,0,866376,9978,37971
08119,2020-07-26,WV,West Virginia,103,0,0,82,0,0,35,11,5960,5825,139,0,0,255963,4432,255963,4432,0,0,4168
08120,2020-07-26,WY,Wyoming,25,0,0,14,158,0,0,0,2475,2029,29,45823,0,75273,259,75273,259,47745,0,1883
08121,2020-07-27,AK,Alaska,21,21,1,38,138,3,0,3,2627,0,94,0,0,207264,0,207264,0,0,0,817
08122,2020-07-27,AL,Alabama,1491,1446,18,1473,9694,537,0,0,81115,79129,1821,576844,6452,655973,8230,0,0,655973,8230,32510
08123,2020-07-27,AR,Arkansas,408,0,7,489,2624,82,0,110,39447,39447,824,445444,6800,484891,7624,484891,7624,0,0,32365
08124,2020-07-27,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,1037,0,1037,0,1037,0,0,0,0
08125,2020-07-27,AZ,Arizona,3304,2431,0,2626,7751,45,820,567,163827,137710,1813,714506,9417,1260447,7668,1260447,7668,878333,11230,0
08126,2020-07-27,CA,California,8445,0,29,8820,0,0,2284,0,460550,460550,6891,0,0,7296578,128439,7296578,128439,0,0,0
08127,2020-07-27,CO,Colorado,1799,1463,5,359,6271,3,0,0,44565,41400,229,455865,2413,638968,3393,0,0,497265,2639,0
08128,2020-07-27,CT,Connecticut,4418,3536,5,59,10712,0,0,0,48983,46994,207,0,0,802172,7263,802172,7263,0,0,8516
08129,2020-07-27,DC,District of Columbia,582,0,1,102,0,0,20,8,11858,0,78,0,0,174148,2550,0,0,121676,1417,9639
08130,2020-07-27,DE,Delaware,579,509,0,63,0,0,18,0,14406,13410,116,158653,2950,237580,2967,0,0,173059,3066,8035
08131,2020-07-27,FL,Florida,6049,6049,77,9098,24690,269,0,0,426164,0,8804,2998750,36102,4180523,75332,4411284,70623,3436270,45137,0
08132,2020-07-27,GA,Georgia,3509,0,11,3181,17138,47,0,0,170843,170843,2890,0,0,1479028,23968,1479028,23968,0,0,0
08133,2020-07-27,GU,Guam,5,0,0,4,0,0,0,0,346,338,9,20135,440,20481,449,20472,681,0,0,291
08134,2020-07-27,HI,Hawaii,26,26,0,26,163,2,0,0,1683,0,63,112432,0,141891,2541,142900,2458,114052,0,1179
08135,2020-07-27,IA,Iowa,833,0,6,241,0,0,78,32,42554,42554,354,412291,3892,454845,4246,0,0,456519,4239,29873
08136,2020-07-27,ID,Idaho,146,125,0,204,741,18,45,0,18177,17086,350,149817,1420,166903,1771,0,0,166903,1771,5731
08137,2020-07-27,IL,Illinois,7608,7416,18,1417,0,0,350,124,173897,172655,1231,0,0,2542134,30567,2542134,30567,0,0,0
08138,2020-07-27,IN,Indiana,2906,2709,3,835,8444,43,291,66,62907,0,535,644884,5945,927753,3593,927753,3593,707791,6480,0
08139,2020-07-27,KS,Kansas,335,0,9,212,1644,48,58,24,26172,0,1063,252764,0,278936,969,0,0,278397,430,0
08140,2020-07-27,KY,Kentucky,709,705,9,609,3276,10,131,0,27601,26209,522,0,0,546058,5849,546058,5849,0,0,7466
08141,2020-07-27,LA,Louisiana,3786,3674,23,1600,0,0,0,208,109917,109917,2343,1150105,24415,1260022,26758,1260022,26758,0,0,61456
08142,2020-07-27,MA,Massachusetts,8536,8317,7,350,11833,5,57,28,115926,108562,289,1015231,10109,1510417,22023,1510417,22023,1123793,10291,96452
08143,2020-07-27,MD,Maryland,3447,3315,7,536,12339,56,145,0,84876,84876,1128,770642,15818,1115211,23395,1115211,23395,855518,16946,5434
08144,2020-07-27,ME,Maine,119,118,0,13,383,2,8,3,3832,3422,18,0,0,155666,2063,155666,2063,0,0,3292
08145,2020-07-27,MI,Michigan,6405,6154,5,670,0,0,195,113,87173,78507,512,0,0,1723892,30180,1723892,30180,0,0,57502
08146,2020-07-27,MN,Minnesota,1616,1576,2,257,4961,41,126,0,51803,51803,650,918923,12702,970726,13352,0,0,0,0,45198
08147,2020-07-27,MO,Missouri,1201,0,4,1057,0,0,0,159,43050,43050,1123,598854,13830,830014,23261,830014,23261,641904,14953,0
08148,2020-07-27,MP,Northern Mariana Islands,2,0,0,0,4,0,0,0,40,40,0,11719,419,11759,419,12745,0,11759,421,29
08149,2020-07-27,MS,Mississippi,1501,1464,6,1179,4032,50,304,166,52957,52286,653,374640,3851,427597,4504,426926,5693,0,0,35071
08150,2020-07-27,MT,Montana,47,0,1,61,201,2,0,0,3381,0,39,0,0,158655,6340,158655,6340,0,0,2090
08151,2020-07-27,NC,North Carolina,1790,1790,5,1169,0,0,352,0,114338,114338,1625,0,0,1473775,25642,1473775,25642,0,0,0
08152,2020-07-27,ND,North Dakota,103,0,0,43,337,4,0,0,5975,5975,111,142380,1777,285314,4241,293263,4405,145403,1843,4829
08153,2020-07-27,NE,Nebraska,316,0,0,109,1570,3,0,0,24618,0,223,234209,3140,329420,3841,329420,3841,259105,3365,18097
08154,2020-07-27,NH,New Hampshire,409,0,0,20,689,1,0,0,6441,0,5,148700,1527,222691,2375,222691,2375,155141,1532,5625
08155,2020-07-27,NJ,New Jersey,15657,13884,18,695,21321,7,128,54,181885,179812,477,1804029,30103,1985914,30580,1983841,30552,0,0,0
08156,2020-07-27,NM,New Mexico,619,0,5,159,2590,30,0,0,19502,0,460,0,0,528890,8172,528890,8172,0,0,7459
08157,2020-07-27,NV,Nevada,739,0,5,1112,0,0,310,184,43831,43831,997,400848,4760,608138,2544,575427,9051,443608,5800,0
08158,2020-07-27,NY,New York,25117,0,11,642,0,0,149,84,412344,0,608,0,0,5627149,57270,0,0,0,0,0
08159,2020-07-27,OH,Ohio,3344,3082,37,1110,10285,86,356,164,85177,80628,1104,0,0,1431453,20484,1431453,20484,0,0,59413
08160,2020-07-27,OK,Oklahoma,496,0,0,625,2872,37,225,0,32686,32686,1401,535628,0,568314,1401,573185,0,0,0,25252
08161,2020-07-27,OR,Oregon,289,0,3,233,1474,0,58,30,16758,0,266,361717,4199,596598,7227,596598,7227,365736,0,3541
08162,2020-07-27,PA,Pennsylvania,7122,0,4,704,0,0,0,98,108264,105228,839,1042424,13648,1474998,19809,0,0,1147652,14475,81198
08163,2020-07-27,PR,Puerto Rico,201,99,0,509,0,0,66,37,5416,5416,180,305972,0,311388,180,310546,0,0,0,0
08164,2020-07-27,RI,Rhode Island,1004,0,2,71,2174,28,8,6,18515,0,291,178103,6299,347435,3001,345652,16096,196618,6590,0
08165,2020-07-27,SC,South Carolina,1506,1452,15,1668,4827,0,0,263,82417,82071,1218,576484,9870,658901,11088,658555,11085,0,0,29378
08166,2020-07-27,SD,South Dakota,123,0,0,47,806,5,0,0,8444,0,49,98383,0,131953,1006,131953,1006,106827,0,7404
08167,2020-07-27,TN,Tennessee,978,943,11,1328,4280,36,0,0,96489,95433,2553,0,0,1410396,28537,1410396,28537,0,0,57239
08168,2020-07-27,TX,Texas,5713,0,675,10893,0,0,3136,0,385923,385923,4267,0,0,4154831,15813,4154831,15813,0,0,229107
08169,2020-07-27,UT,Utah,281,0,7,225,2253,19,83,0,38409,0,436,472163,3717,613005,5629,613005,5629,510448,4117,25321
08170,2020-07-27,VA,Virginia,2082,1978,4,1200,7647,54,260,140,86072,82871,1505,0,0,1036010,10944,0,0,0,0,0
08171,2020-07-27,VI,U.S. Virgin Islands,7,0,0,0,0,0,0,0,364,0,3,8033,42,8397,45,0,0,8410,38,250
08172,2020-07-27,VT,Vermont,56,56,0,13,0,0,0,0,1403,1403,2,87906,830,113784,1143,113784,1143,89309,832,1190
08173,2020-07-27,WA,Washington,1501,1501,7,481,5374,33,0,42,56001,55882,475,0,0,1035519,17296,0,0,919347,15673,0
08174,2020-07-27,WI,Wisconsin,900,893,1,250,4420,26,85,0,53281,49417,601,823905,6356,1169575,14956,0,0,873322,6946,38633
08175,2020-07-27,WV,West Virginia,106,0,3,85,0,0,37,10,6054,5913,94,0,0,259788,3825,259788,3825,0,0,4332
08176,2020-07-27,WY,Wyoming,25,0,0,17,158,0,0,0,2520,2072,45,45823,0,77497,2224,77497,2224,47745,0,1915
08177,2020-07-28,AK,Alaska,22,22,1,44,143,5,0,4,2735,0,108,0,0,213875,6611,213875,6611,0,0,836
08178,2020-07-28,AL,Alabama,1491,1446,0,1598,9893,199,0,0,82366,80309,1251,583033,6189,663342,7369,0,0,663342,7369,32510
08179,2020-07-28,AR,Arkansas,428,0,20,501,2686,62,0,110,40181,40181,734,449725,4281,489906,5015,489906,5015,0,0,33188
08180,2020-07-28,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,1037,0,1037,0,1037,0,0,0,0
08181,2020-07-28,AZ,Arizona,3408,2431,104,2564,9394,1643,814,574,165934,137710,2107,724997,10491,1279558,19111,1279558,19111,890931,12598,0
08182,2020-07-28,CA,California,8518,0,73,8317,0,0,2198,0,466550,466550,6000,0,0,7417866,121288,7417866,121288,0,0,0
08183,2020-07-28,CO,Colorado,1807,1470,8,353,6319,48,0,0,45314,42149,749,466863,10998,656305,17337,0,0,509012,11747,0
08184,2020-07-28,CT,Connecticut,4423,3541,5,54,10712,0,0,0,49077,47089,94,0,0,815632,13460,815632,13460,0,0,8516
08185,2020-07-28,DC,District of Columbia,583,0,1,106,0,0,20,9,11945,0,87,0,0,178022,3874,0,0,124027,2351,9664
08186,2020-07-28,DE,Delaware,580,510,1,62,0,0,14,0,14476,13480,70,160147,1494,241268,3688,0,0,174623,1564,8076
08187,2020-07-28,FL,Florida,6240,6240,191,8992,25280,590,0,0,435302,0,9138,3038322,39572,4256937,76414,4485040,73756,3485141,48871,0
08188,2020-07-28,GA,Georgia,3563,0,54,3157,17544,406,0,0,175052,175052,4209,0,0,1513883,34855,1513883,34855,0,0,0
08189,2020-07-28,GU,Guam,5,0,0,5,0,0,2,0,349,341,3,20443,308,20792,311,20773,301,0,0,291
08190,2020-07-28,HI,Hawaii,26,26,0,39,165,2,0,0,1711,0,28,114676,2244,143125,1234,143791,891,116387,2335,1191
08191,2020-07-28,IA,Iowa,839,0,6,253,0,0,75,31,42777,42777,223,414658,2367,457435,2590,0,0,459226,2707,30623
08192,2020-07-28,ID,Idaho,152,130,6,209,750,9,40,0,18694,17565,517,152023,2206,169588,2685,0,0,169588,2685,5964
08193,2020-07-28,IL,Illinois,7638,7446,30,1383,0,0,329,128,174973,173731,1076,0,0,2570465,28331,2570465,28331,0,0,0
08194,2020-07-28,IN,Indiana,2924,2725,18,907,8505,61,304,69,63678,0,771,653131,8247,946073,18320,946073,18320,716809,9018,0
08195,2020-07-28,KS,Kansas,335,0,0,212,1644,0,58,24,26172,0,0,252764,0,278936,0,0,0,278397,0,0
08196,2020-07-28,KY,Kentucky,719,715,10,584,3279,3,115,0,28126,26656,525,0,0,556243,10185,556243,10185,0,0,7470
08197,2020-07-28,LA,Louisiana,3812,3700,26,1583,0,0,0,214,111038,111038,1121,1165266,15161,1276304,16282,1276304,16282,0,0,61456
08198,2020-07-28,MA,Massachusetts,8551,8331,15,364,11855,22,54,27,116182,108740,256,1024934,9703,1536007,25590,1536007,25590,1133674,9881,96452
08199,2020-07-28,MD,Maryland,3458,3327,11,544,12389,50,150,0,85524,85524,648,782732,12090,1139155,23944,1139155,23944,868256,12738,5592
08200,2020-07-28,ME,Maine,121,120,2,12,384,1,7,2,3838,3433,6,0,0,157288,1622,157288,1622,0,0,3319
08201,2020-07-28,MI,Michigan,6421,6170,16,670,0,0,195,135,87958,79176,785,0,0,1751875,27983,1751875,27983,0,0,57502
08202,2020-07-28,MN,Minnesota,1620,1580,4,294,5028,67,138,0,52281,52281,478,927707,8784,979988,9262,0,0,0,0,45987
08203,2020-07-28,MO,Missouri,1213,0,12,797,0,0,0,112,44823,44823,1773,608101,9247,846657,16643,846657,16643,652924,11020,0
08204,2020-07-28,MP,Northern Mariana Islands,2,0,0,0,4,0,0,0,40,40,0,11719,0,11759,0,12745,0,11759,0,29
08205,2020-07-28,MS,Mississippi,1543,1504,42,1184,4103,71,288,169,54299,53588,1342,378834,4194,433133,5536,432422,5496,0,0,35071
08206,2020-07-28,MT,Montana,51,0,4,62,205,4,0,0,3475,0,94,0,0,161408,2753,161408,2753,0,0,2104
08207,2020-07-28,NC,North Carolina,1820,1820,30,1244,0,0,364,0,116087,116087,1749,0,0,1492513,18738,1492513,18738,0,0,0
08208,2020-07-28,ND,North Dakota,104,0,1,35,343,6,0,0,6126,6126,151,143905,1525,289315,4001,297571,4308,147260,1857,4957
08209,2020-07-28,NE,Nebraska,317,0,1,117,1587,17,0,0,24899,0,281,236204,1995,332449,3029,332449,3029,261383,2278,18520
08210,2020-07-28,NH,New Hampshire,409,0,0,21,690,1,0,0,6500,0,59,149583,883,225655,2964,225655,2964,156083,942,5688
08211,2020-07-28,NJ,New Jersey,15679,13905,22,718,21321,0,112,50,182411,180295,526,1804029,0,1986440,526,1983841,0,0,0,0
08212,2020-07-28,NM,New Mexico,626,0,7,160,2614,24,0,0,19791,0,289,0,0,536853,7963,536853,7963,0,0,7657
08213,2020-07-28,NV,Nevada,759,0,20,1147,0,0,319,191,44936,44936,1105,405950,5102,617087,8949,585736,10309,449720,6112,0
08214,2020-07-28,NY,New York,25126,0,9,648,0,0,152,81,412878,0,534,0,0,5684546,57397,0,0,0,0,0
08215,2020-07-28,OH,Ohio,3382,3118,38,1144,10425,140,363,176,86497,81896,1320,0,0,1451500,20047,1451500,20047,0,0,61056
08216,2020-07-28,OK,Oklahoma,509,0,13,596,2987,115,207,0,33775,33775,1089,555351,19723,589126,20812,595277,22092,0,0,26363
08217,2020-07-28,OR,Oregon,289,0,0,237,1514,40,58,27,17088,0,330,365478,3761,602910,6312,602910,6312,381718,15982,3684
08218,2020-07-28,PA,Pennsylvania,7146,0,24,716,0,0,0,98,109384,106331,1120,1059776,17352,1500969,25971,0,0,1166107,18455,82038
08219,2020-07-28,PR,Puerto Rico,209,104,8,469,0,0,66,37,5585,5585,169,305972,0,311557,169,310546,0,0,0,0
08220,2020-07-28,RI,Rhode Island,1005,0,1,68,2182,8,10,7,18725,0,210,182235,4132,351472,4037,352500,6848,200960,4342,0
08221,2020-07-28,SC,South Carolina,1565,1505,59,1575,5117,290,401,256,84109,83720,1692,586221,9737,670330,11429,669941,11386,0,0,32859
08222,2020-07-28,SD,South Dakota,123,0,0,49,808,2,0,0,8492,0,48,98999,616,132811,858,132811,858,107491,664,7474
08223,2020-07-28,TN,Tennessee,978,943,0,1420,4280,0,0,0,99044,97966,2555,0,0,1435433,25037,1435433,25037,0,0,57239
08224,2020-07-28,TX,Texas,5877,0,164,9593,0,0,3087,0,394265,394265,8342,0,0,4214784,59953,4214784,59953,0,0,244449
08225,2020-07-28,UT,Utah,286,0,5,233,2295,42,90,0,38855,0,446,476702,4539,619636,6631,619636,6631,515475,5027,25905
08226,2020-07-28,VA,Virginia,2095,1991,13,1294,7686,39,261,153,86994,83732,922,0,0,1056148,20138,0,0,0,0,0
08227,2020-07-28,VI,U.S. Virgin Islands,7,0,0,0,0,0,0,0,375,0,11,8295,262,8670,273,0,0,8707,297,292
08228,2020-07-28,VT,Vermont,56,56,0,18,0,0,0,0,1406,1406,3,88801,895,114994,1210,114994,1210,90207,898,1194
08229,2020-07-28,WA,Washington,1518,1518,17,478,5397,23,0,49,56338,56217,337,0,0,1051622,16103,0,0,933304,13957,0
08230,2020-07-28,WI,Wisconsin,913,906,13,246,4493,73,86,0,54064,50179,783,837567,13662,1181765,12190,0,0,887746,14424,39513
08231,2020-07-28,WV,West Virginia,111,0,5,94,0,0,37,15,6173,6033,119,0,0,263996,4208,263996,4208,0,0,4481
08232,2020-07-28,WY,Wyoming,26,0,1,15,162,4,0,0,2589,2136,69,48191,2368,78653,1156,78653,1156,50327,2582,1970
08233,2020-07-29,AK,Alaska,22,22,0,45,145,2,0,3,2803,0,68,0,0,223664,9789,223664,9789,0,0,854
08234,2020-07-29,AL,Alabama,1538,1489,47,1605,9893,0,0,0,83782,81572,1416,584493,1460,666065,2723,0,0,666065,2723,32510
08235,2020-07-29,AR,Arkansas,434,0,6,508,2747,61,0,108,40968,40968,787,454637,4912,495605,5699,495605,5699,0,0,33938
08236,2020-07-29,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,1037,0,1037,0,1037,0,0,0,0
08237,2020-07-29,AZ,Arizona,3454,2431,46,2424,10060,666,800,561,168273,137710,2339,733156,8159,1296819,17261,1296819,17261,901429,10498,0
08238,2020-07-29,CA,California,8715,0,197,8439,0,0,2209,0,475305,475305,8755,0,0,7517466,99600,7517466,99600,0,0,0
08239,2020-07-29,CO,Colorado,1822,1483,15,341,6398,79,0,0,45796,42626,482,473876,7013,668245,11940,0,0,516502,7490,0
08240,2020-07-29,CT,Connecticut,4425,3544,2,53,10712,0,0,0,49540,47581,463,0,0,830025,14393,830025,14393,0,0,8516
08241,2020-07-29,DC,District of Columbia,584,0,1,83,0,0,17,8,11999,0,54,0,0,180049,2027,0,0,125267,1240,9723
08242,2020-07-29,DE,Delaware,581,511,1,68,0,0,15,0,14602,13606,126,162414,2267,244364,3096,0,0,177016,2393,8108
08243,2020-07-29,FL,Florida,6457,6457,217,8720,25867,587,0,0,444622,0,9320,3075342,37020,4331458,74521,4557000,71960,3531721,46580,0
08244,2020-07-29,GA,Georgia,3642,0,79,3188,17964,420,0,0,178323,178323,3271,0,0,1540024,26141,1540024,26141,0,0,0
08245,2020-07-29,GU,Guam,5,0,0,4,0,0,2,0,351,343,2,20978,535,21329,537,21320,547,0,0,297
08246,2020-07-29,HI,Hawaii,26,26,0,47,167,2,0,0,1757,0,46,115802,1126,144156,1031,145404,1613,117559,1172,1205
08247,2020-07-29,IA,Iowa,846,0,7,246,0,0,76,32,43277,43277,500,419435,4777,462712,5277,0,0,464517,5291,31246
08248,2020-07-29,ID,Idaho,160,139,8,209,783,33,40,0,19222,18072,528,153820,1797,171892,2304,0,0,171892,2304,6203
08249,2020-07-29,IL,Illinois,7654,7462,16,1491,0,0,355,152,176366,175124,1393,0,0,2608652,38187,2608652,38187,0,0,0
08250,2020-07-29,IN,Indiana,2932,2733,8,837,8587,82,279,69,64299,0,621,659939,6808,963913,17840,963913,17840,724238,7429,0
08251,2020-07-29,KS,Kansas,349,0,14,393,1700,56,83,29,26870,0,698,258079,5315,284949,6013,0,0,284949,6552,0
08252,2020-07-29,KY,Kentucky,724,720,5,571,3281,2,112,0,28727,27173,601,0,0,566787,10544,566787,10544,0,0,7495
08253,2020-07-29,LA,Louisiana,3883,3769,71,1544,0,0,0,221,112773,112773,1735,1182358,17092,1295131,18827,1295131,18827,0,0,74246
08254,2020-07-29,MA,Massachusetts,8580,8360,29,390,11876,21,62,23,116684,109096,502,1040134,15200,1558049,22042,1558049,22042,1149230,15556,97595
08255,2020-07-29,MD,Maryland,3478,3347,20,571,12448,59,145,0,86285,86285,761,792674,9942,1154902,15747,1154902,15747,878959,10703,5592
08256,2020-07-29,ME,Maine,121,120,0,11,385,1,8,5,3866,3457,28,0,0,160179,2891,160179,2891,0,0,3336
08257,2020-07-29,MI,Michigan,6422,6172,1,670,0,0,195,135,88974,80172,1016,0,0,1819805,67930,1819805,67930,0,0,57502
08258,2020-07-29,MN,Minnesota,1629,1589,9,310,5077,49,143,0,52947,52947,666,940144,12437,993091,13103,0,0,0,0,46636
08259,2020-07-29,MO,Missouri,1220,0,7,797,0,0,0,112,46750,46750,1927,614149,6048,856436,9779,856436,9779,660899,7975,0
08260,2020-07-29,MP,Northern Mariana Islands,2,0,0,0,4,0,0,0,40,40,0,11719,0,11759,0,12745,0,11759,0,29
08261,2020-07-29,MS,Mississippi,1563,1524,20,1211,4152,49,296,178,55804,55046,1505,387500,8666,443304,10171,442546,10124,0,0,35071
08262,2020-07-29,MT,Montana,54,0,3,59,211,6,0,0,3676,0,201,0,0,165355,3947,165355,3947,0,0,2212
08263,2020-07-29,NC,North Carolina,1865,1865,45,1291,0,0,361,0,117850,117850,1763,0,0,1512939,20426,1512939,20426,0,0,0
08264,2020-07-29,ND,North Dakota,106,0,2,39,351,8,0,0,6215,6215,89,144856,951,292614,3299,301031,3460,148446,1186,5087
08265,2020-07-29,NE,Nebraska,321,0,4,122,1606,19,0,0,25157,0,258,238876,2672,338010,5561,338010,5561,264313,2930,18702
08266,2020-07-29,NH,New Hampshire,411,0,2,22,690,0,0,0,6513,0,13,150884,1301,228352,2697,228352,2697,157397,1314,5710
08267,2020-07-29,NJ,New Jersey,15697,13923,18,761,21321,0,116,49,182935,180766,524,1861916,57887,2044851,58411,2042682,58841,0,0,0
08268,2020-07-29,NM,New Mexico,632,0,6,158,2643,29,0,0,20136,0,345,0,0,544611,7758,544611,7758,0,0,7817
08269,2020-07-29,NV,Nevada,780,0,21,1110,0,0,325,190,45806,45806,870,411579,5629,625843,8756,596795,11059,456602,6882,0
08270,2020-07-29,NY,New York,25132,0,6,619,0,0,154,76,413593,0,715,0,0,5746822,62276,0,0,0,0,0
08271,2020-07-29,OH,Ohio,3422,3156,40,1100,10553,128,348,179,87893,83213,1396,0,0,1474611,23111,1474611,23111,0,0,62695
08272,2020-07-29,OK,Oklahoma,523,0,14,663,3041,54,228,0,34623,34623,848,571890,16539,606513,17387,613202,17925,0,0,27386
08273,2020-07-29,OR,Oregon,303,0,14,230,1537,23,58,31,17416,0,328,370240,4762,611044,8134,611044,8134,386786,5068,3736
08274,2020-07-29,PA,Pennsylvania,7162,0,16,756,0,0,0,109,110218,107138,834,1073863,14087,1521867,20898,0,0,1181001,14894,82663
08275,2020-07-29,PR,Puerto Rico,211,106,2,495,0,0,66,37,5700,5700,115,305972,0,311672,115,310546,0,0,0,0
08276,2020-07-29,RI,Rhode Island,1007,0,2,74,2195,13,12,6,18800,0,75,183665,1430,355196,3724,356186,3686,202465,1505,0
08277,2020-07-29,SC,South Carolina,1615,1551,50,1596,5117,0,404,242,85846,85423,1737,595144,8923,680990,10660,680567,10626,0,0,32859
08278,2020-07-29,SD,South Dakota,129,0,6,46,810,2,0,0,8641,0,149,101073,2074,134302,1491,134302,1491,109714,2223,7609
08279,2020-07-29,TN,Tennessee,1020,983,42,1417,4482,202,0,0,100822,99703,1778,0,0,1455120,19687,1455120,19687,0,0,62129
08280,2020-07-29,TX,Texas,6190,0,313,9595,0,0,3036,0,403307,403307,9042,0,0,4269383,54599,4269383,54599,0,0,251346
08281,2020-07-29,UT,Utah,292,0,6,232,2324,29,88,0,39194,0,339,481560,4858,626711,7075,626711,7075,520791,5316,26643
08282,2020-07-29,VA,Virginia,2125,2020,30,1350,7738,52,276,155,87993,84700,999,0,0,1073463,17315,0,0,0,0,0
08283,2020-07-29,VI,U.S. Virgin Islands,8,0,1,0,0,0,0,0,385,0,10,8419,124,8804,134,0,0,8833,126,296
08284,2020-07-29,VT,Vermont,56,56,0,18,0,0,0,0,1407,1407,1,89351,550,115839,845,115839,845,90758,551,1199
08285,2020-07-29,WA,Washington,1548,1548,30,509,5474,77,0,48,57339,57202,1001,0,0,1066898,15276,0,0,945234,11930,0
08286,2020-07-29,WI,Wisconsin,918,911,5,271,4539,46,86,0,54988,51049,924,851391,13824,1202789,21024,0,0,902440,14694,40416
08287,2020-07-29,WV,West Virginia,112,0,1,98,0,0,40,13,6326,6187,153,0,0,267589,3593,267589,3593,0,0,4589
08288,2020-07-29,WY,Wyoming,26,0,0,16,165,3,0,0,2628,2172,39,49384,1193,79738,1085,79738,1085,51556,1229,2022
08289,2020-07-30,AK,Alaska,23,23,1,45,147,2,0,3,2887,0,84,0,0,225057,1393,225057,1393,0,0,885
08290,2020-07-30,AL,Alabama,1565,1516,27,1512,10070,177,0,0,85762,83495,1980,594346,9853,677841,11776,0,0,677841,11776,35401
08291,2020-07-30,AR,Arkansas,442,0,8,508,2747,0,0,108,41759,41759,791,460958,6321,502717,7112,502717,7112,0,0,34737
08292,2020-07-30,AS,American Samoa,0,0,0,0,0,0,0,0,0,0,0,1037,0,1037,0,1037,0,0,0,0
08293,2020-07-30,AZ,Arizona,3626,2431,172,2348,11172,1112,758,531,170798,137710,2525,742468,9312,1313170,16351,1313170,16351,913266,11837,0
08294,2020-07-30,CA,California,8909,0,194,8198,0,0,2220,0,485502,485502,10197,0,0,7633840,116374,7633840,116374,0,0,0
08295,2020-07-30,CO,Colorado,1822,1483,0,350,6413,15,0,0,46204,43032,408,480142,6266,678823,10578,0,0,523174,6672,0
08296,2020-07-30,CT,Connecticut,4431,3550,6,66,10807,95,0,0,49670,47717,130,0,0,845262,15237,845262,15237,0,0,8613
08297,2020-07-30,DC,District of Columbia,584,0,0,87,0,0,17,7,12057,0,58,0,0,182990,2941,0,0,126874,1607,9777
08298,2020-07-30,DE,Delaware,581,511,0,69,0,0,11,0,14689,13692,87,164174,1760,246059,1695,0,0,178863,1847,8140
08299,2020-07-30,FL,Florida,6709,6709,252,8395,26386,519,0,0,454457,0,9835,3117738,42396,4411574,80116,4635026,78026,3584193,52472,0
08300,2020-07-30,GA,Georgia,3671,0,29,3200,18303,339,0,0,182286,182286,3963,0,0,1569597,29573,1569597,29573,0,0,0
08301,2020-07-30,GU,Guam,5,0,0,2,0,0,2,0,354,346,3,21188,210,21542,213,21533,213,0,0,297
08302,2020-07-30,HI,Hawaii,26,26,0,61,173,6,11,9,1865,0,108,117347,1545,146896,2740,147553,2149,119212,1653,1215
08303,2020-07-30,IA,Iowa,857,0,11,237,0,0,76,31,44038,44038,761,425060,5625,469098,6386,0,0,471006,6489,31835
08304,2020-07-30,ID,Idaho,173,152,13,236,808,25,51,0,19679,18503,457,155840,2020,174343,2451,0,0,174343,2451,6472
