Acc_ID,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
8112,2017S005726    ,Eixample,l'Antiga Esquerra de l'Eixample,DiputaciÃ³ / Balmes                                ,Saturday,July,1,12,Morning,2,0,2,1
8113,2017S001212    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÃ“ / Balmes                                    ,Monday,February,13,22,Night,1,0,1,1
8114,2017S009514    ,Eixample,l'Antiga Esquerra de l'Eixample,ValÃ¨ncia                                          ,Thursday,November,16,14,Afternoon,1,0,1,2
8115,2017S001222    ,Eixample,l'Antiga Esquerra de l'Eixample,BALMES / ValÃ¨ncia                                 ,Tuesday,February,14,9,Morning,1,0,1,2
8116,2017S001156    ,Eixample,l'Antiga Esquerra de l'Eixample,BALMES / ValÃ¨ncia                                 ,Saturday,February,11,10,Morning,2,0,2,2
8117,2017S008220    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Universitat                     ,Tuesday,September,19,1,Night,1,0,1,2
8118,2017S005865    ,Eixample,l'Antiga Esquerra de l'Eixample,AragÃ³ / Muntaner                                  ,Wednesday,July,5,17,Afternoon,2,0,2,2
8119,2017S006308    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / AragÃ³                                  ,Wednesday,July,19,15,Afternoon,1,0,1,2
8120,2017S006517    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Wednesday,July,26,13,Morning,1,0,1,2
8121,2017S005574    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / DiputaciÃ³                                ,Monday,June,26,17,Afternoon,1,0,1,2
8122,2017S010394    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel / Consell de Cent                      ,Saturday,December,16,11,Morning,1,0,1,3
8123,2017S002421    ,Eixample,l'Antiga Esquerra de l'Eixample,AV DIAGONAL / Balmes                              ,Sunday,March,26,0,Night,2,0,2,3
8124,2017S004999    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Thursday,June,8,3,Night,0,0,0,2
8125,2017S008314    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,Monday,October,9,8,Morning,1,0,1,2
8126,2017S009624    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / ValÃ¨ncia                               ,Monday,November,20,10,Morning,1,0,1,3
8127,2017S000498    ,Eixample,l'Antiga Esquerra de l'Eixample,VALÃˆNCIA                                          ,Wednesday,January,18,21,Afternoon,1,0,1,2
8128,2017S003366    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diagonal                                 ,Thursday,April,13,15,Afternoon,1,0,1,2
8129,2017S005378    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal / Aribau                                 ,Monday,June,19,16,Afternoon,1,0,1,2
8130,2017S000129    ,Eixample,l'Antiga Esquerra de l'Eixample,CONSELL DE CENT / Aribau                          ,Friday,January,6,0,Night,1,0,1,2
8131,2017S006729    ,Eixample,l'Antiga Esquerra de l'Eixample,AragÃ³ / Villarroel                                ,Thursday,August,3,14,Afternoon,1,0,1,2
8132,2017S002221    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÃ“ / Aribau                                    ,Monday,March,20,9,Morning,1,0,1,2
8133,2017S000292    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÃ“ / Villarroel                                ,Thursday,January,12,14,Afternoon,1,0,1,2
8134,2017S003287    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / ParÃ­s                                  ,Monday,April,10,15,Afternoon,1,0,1,2
8135,2017S003459    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / RossellÃ³                                 ,Tuesday,April,18,12,Morning,1,0,1,4
8136,2017S006316    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Consell de Cent                          ,Wednesday,July,19,14,Afternoon,1,0,1,2
8137,2017S007818    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / DiputaciÃ³                                ,Thursday,September,21,13,Morning,1,0,1,2
8138,2017S002177    ,Eixample,l'Antiga Esquerra de l'Eixample,VALÃˆNCIA                                          ,Saturday,March,18,1,Night,0,0,0,3
8139,2017S008257    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Consell de Cent                        ,Friday,October,6,14,Afternoon,1,0,1,2
8140,2017S008478    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Muntaner                               ,Sunday,October,15,7,Morning,0,1,1,2
8141,2017S004170    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / ProvenÃ§a                                 ,Wednesday,May,10,21,Afternoon,1,0,1,3
8142,2017S004665    ,Eixample,l'Antiga Esquerra de l'Eixample,ValÃ¨ncia                                          ,Friday,May,26,18,Afternoon,1,0,1,2
8143,2017S002065    ,Eixample,l'Antiga Esquerra de l'Eixample,ARIBAU                                            ,Tuesday,March,14,19,Afternoon,1,0,1,1
8144,2017S002322    ,Eixample,l'Antiga Esquerra de l'Eixample,GV CORTS CATALANES / EntenÃ§a                      ,Thursday,March,23,8,Morning,1,0,1,2
8145,2017S007232    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,Tuesday,August,29,17,Afternoon,1,0,1,2
8146,2017S004949    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes                                   ,Tuesday,June,6,14,Afternoon,1,0,1,2
8147,2017S003671    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / VilamarÃ­                        ,Tuesday,April,25,9,Morning,1,0,1,2
8148,2017S004536    ,Eixample,la Nova Esquerra de l'Eixample,Corts Catalanes / EntenÃ§a                         ,Monday,May,22,19,Afternoon,1,0,1,2
8149,2017S009334    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona                                         ,Friday,November,10,19,Afternoon,1,0,1,2
8150,2017S003181    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona / Espanya                               ,Thursday,April,6,9,Morning,1,0,1,2
8151,2017S003069    ,Eixample,la Dreta de l'Eixample,Diagonal / Roger de Flor                          ,Monday,April,3,15,Afternoon,1,0,1,2
8152,2017S005046    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Friday,June,9,9,Morning,1,0,1,2
8153,2017S006630    ,Eixample,la Dreta de l'Eixample,Mallorca                                          ,Sunday,July,30,18,Afternoon,2,2,4,4
8154,2017S005114    ,Eixample,la Dreta de l'Eixample,MossÃ¨n Jacint Verdaguer                           ,Sunday,June,11,17,Afternoon,1,0,1,2
8155,2017S004317    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Monday,May,15,16,Afternoon,1,0,1,2
8156,2017S003424    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Saturday,April,15,18,Afternoon,1,0,1,2
8157,2017S005896    ,Eixample,la Dreta de l'Eixample,MossÃ¨n Jacint Verdaguer                           ,Thursday,July,6,17,Afternoon,1,0,1,2
8158,2017S000888    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Roger de Flor                       ,Thursday,February,2,6,Morning,0,1,1,2
8159,2017S008241    ,Eixample,la Dreta de l'Eixample,Mallorca / Diagonal                               ,Friday,October,6,0,Night,2,0,2,2
8160,2017S001387    ,Eixample,la Dreta de l'Eixample,ARAGÃ“ / Roger de Flor                             ,Sunday,February,19,13,Morning,1,0,1,2
8161,2017S008380    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Wednesday,October,11,8,Morning,3,0,3,2
8162,2017S008896    ,Eixample,la Dreta de l'Eixample,ValÃ¨ncia / Sant Joan                              ,Friday,October,27,11,Morning,1,0,1,2
8163,2017S002059    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / Mallorca                               ,Tuesday,March,14,14,Afternoon,2,0,2,1
8164,2017S000537    ,Eixample,l'Antiga Esquerra de l'Eixample,LONDRES                                           ,Friday,January,20,13,Morning,1,0,1,2
8165,2017S006462    ,Eixample,la Dreta de l'Eixample,Diagonal / Sant Joan                              ,Monday,July,24,21,Afternoon,1,0,1,1
8166,2017S007159    ,Eixample,la Dreta de l'Eixample,Diagonal / BailÃ¨n                                 ,Thursday,August,24,15,Afternoon,2,0,2,2
8167,2017S000889    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / NÃ pols                              ,Thursday,February,2,8,Morning,2,0,2,1
8168,2017S007848    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / ProvenÃ§a                               ,Friday,September,22,12,Morning,0,1,1,1
8169,2017S007080    ,Eixample,la Dreta de l'Eixample,Sant Joan / ProvenÃ§a                              ,Saturday,August,19,13,Morning,1,0,1,2
8170,2017S007285    ,Eixample,la Dreta de l'Eixample,Sant Joan / ProvenÃ§a                              ,Thursday,August,31,11,Morning,1,0,1,2
8171,2017S000928    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Friday,February,3,13,Morning,1,0,1,2
8172,2017S003014    ,Eixample,l'Antiga Esquerra de l'Eixample,ParÃ­s / Casanova                                  ,Saturday,April,1,15,Afternoon,1,0,1,2
8173,2017S003858    ,Eixample,la Dreta de l'Eixample,Sant Joan / RossellÃ³                              ,Monday,May,1,19,Afternoon,2,0,2,2
8174,2017S000743    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Londres                                ,Saturday,January,28,10,Morning,1,0,1,3
8175,2017S001321    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / BailÃ¨n                              ,Friday,February,17,10,Morning,1,0,1,2
8176,2017S002128    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER                                          ,Thursday,March,16,19,Afternoon,1,0,1,2
8177,2017S003355    ,Eixample,l'Antiga Esquerra de l'Eixample,ParÃ­s                                             ,Thursday,April,13,0,Night,1,0,1,2
8178,2017S001282    ,Eixample,l'Antiga Esquerra de l'Eixample,AV DIAGONAL / Villarroel                          ,Wednesday,February,15,19,Afternoon,1,0,1,1
8179,2017S010372    ,Eixample,la Dreta de l'Eixample,ValÃ¨ncia                                          ,Friday,December,15,17,Afternoon,1,0,1,2
8180,2017S004280    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,Saturday,May,13,22,Night,1,0,1,2
8181,2017S005981    ,Eixample,la Dreta de l'Eixample,Roger de LlÃºria                                   ,Monday,July,10,2,Night,0,0,0,3
8182,2017S005181    ,Eixample,la Dreta de l'Eixample,ValÃ¨ncia / Girona                                 ,Tuesday,June,13,16,Afternoon,1,0,1,2
8183,2017S004073    ,Eixample,la Dreta de l'Eixample,ValÃ¨ncia / Girona                                 ,Monday,May,8,15,Afternoon,1,0,1,2
8184,2017S006982    ,Eixample,la Dreta de l'Eixample,RossellÃ³ / Girona                                 ,Monday,August,14,19,Afternoon,4,0,4,2
8185,2017S010480    ,Eixample,l'Antiga Esquerra de l'Eixample,Josep Tarradellas / SarriÃ                         ,Tuesday,December,19,1,Night,0,0,0,1
8186,2017S010489    ,Eixample,l'Antiga Esquerra de l'Eixample,SarriÃ  / Josep Tarradellas                        ,Tuesday,December,19,11,Morning,1,0,1,2
8187,2017S000723    ,Eixample,l'Antiga Esquerra de l'Eixample,COMTE D'URGELL                                    ,Friday,January,27,15,Afternoon,1,0,1,2
8188,2017S001577    ,Eixample,la Dreta de l'Eixample,MALLORCA / Roger de LlÃºria                        ,Saturday,February,25,22,Night,2,0,2,2
8189,2017S009954    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,Wednesday,November,29,14,Afternoon,1,0,1,2
8190,2017S007156    ,Eixample,la Dreta de l'Eixample,AragÃ³ / Roger de Flor                             ,Thursday,August,24,13,Morning,1,0,1,2
8191,2017S008601    ,Eixample,la Dreta de l'Eixample,AragÃ³ / Roger de Flor                             ,Wednesday,October,18,21,Afternoon,1,0,1,2
8192,2017S006599    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell                                    ,Saturday,July,29,2,Night,1,0,1,2
8193,2017S001877    ,Eixample,l'Antiga Esquerra de l'Eixample,VALÃˆNCIA                                          ,Tuesday,March,7,17,Afternoon,1,0,1,2
8194,2017S005222    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / ValÃ¨ncia                         ,Wednesday,June,14,19,Afternoon,0,1,1,2
8195,2017S009493    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / ValÃ¨ncia                         ,Wednesday,November,15,21,Afternoon,1,0,1,2
8196,2017S007552    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Tuesday,September,12,11,Morning,1,0,1,2
8197,2017S005473    ,Eixample,l'Antiga Esquerra de l'Eixample,Londres                                           ,Thursday,June,22,17,Afternoon,1,0,1,2
8198,2017S005419    ,Eixample,la Dreta de l'Eixample,Diagonal / NÃ pols                                 ,Tuesday,June,20,18,Afternoon,2,0,2,2
8199,2017S009140    ,Eixample,la Dreta de l'Eixample,Roger de Flor / Diagonal                          ,Saturday,November,4,22,Night,1,0,1,1
8200,2017S006680    ,Eixample,la Dreta de l'Eixample,AragÃ³ / Sant Joan                                 ,Wednesday,August,2,9,Morning,1,0,1,2
8201,2017S004942    ,Eixample,la Dreta de l'Eixample,Consell de Cent / NÃ pols                          ,Tuesday,June,6,10,Morning,1,0,1,2
8202,2017S003245    ,Eixample,la Dreta de l'Eixample,AragÃ³ / GrÃ cia                                    ,Saturday,April,8,8,Morning,4,0,4,2
8203,2017S008985    ,Eixample,la Dreta de l'Eixample,AragÃ³                                             ,Monday,October,30,17,Afternoon,1,0,1,2
8204,2017S006615    ,Eixample,la Dreta de l'Eixample,AragÃ³ / Pau Claris                                ,Sunday,July,30,8,Morning,5,0,5,2
8205,2017S001941    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Girona                       ,Thursday,March,9,15,Afternoon,1,0,1,2
8206,2017S002236    ,Eixample,la Dreta de l'Eixample,BALMES / Rda Universitat                          ,Monday,March,20,15,Afternoon,1,0,1,1
8207,2017S000054    ,Eixample,la Dreta de l'Eixample,GIRONA                                            ,Tuesday,January,3,12,Morning,2,0,2,2
8208,2017S005579    ,Eixample,la Dreta de l'Eixample,BailÃ¨n / Corts Catalanes                          ,Monday,June,26,16,Afternoon,2,0,2,2
8209,2017S001220    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Girona                       ,Tuesday,February,14,8,Morning,1,0,1,3
8210,2017S004162    ,Eixample,la Dreta de l'Eixample,DiputaciÃ³ / Roger de LlÃºria                       ,Wednesday,May,10,10,Morning,0,0,0,2
8211,2017S004691    ,Eixample,la Dreta de l'Eixample,DiputaciÃ³                                         ,Saturday,May,27,17,Afternoon,2,0,2,2
8212,2017S009184    ,Eixample,la Dreta de l'Eixample,Tetuan / Sant Joan                                ,Tuesday,November,7,9,Morning,1,0,1,2
8213,2017S008364    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Tuesday,October,10,18,Afternoon,1,0,1,2
8214,2017S009157    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Roger de Flor                   ,Sunday,November,5,13,Morning,1,0,1,2
8215,2017S006936    ,Eixample,la Dreta de l'Eixample,AragÃ³ / Sant Joan                                 ,Saturday,August,12,14,Afternoon,3,0,3,3
8216,2017S008696    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Friday,October,20,16,Afternoon,1,0,1,1
8217,2017S004469    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / BailÃ¨n                          ,Saturday,May,20,11,Morning,1,0,1,2
8218,2017S006433    ,Eixample,la Dreta de l'Eixample,Tetuan                                            ,Sunday,July,23,20,Afternoon,1,0,1,2
8219,2017S004246    ,Eixample,la Dreta de l'Eixample,Tetuan / Sant Joan                                ,Friday,May,12,22,Night,1,0,1,2
8220,2017S000705    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / BailÃ¨n                       ,Friday,January,27,0,Night,1,0,1,2
8221,2017S004616    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Bruc                            ,Thursday,May,25,15,Afternoon,1,0,1,3
8222,2017S003641    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Girona                          ,Monday,April,24,10,Morning,1,0,1,2
8223,2017S009586    ,Eixample,la Dreta de l'Eixample,Roger de LlÃºria                                   ,Saturday,November,18,13,Morning,2,0,2,2
8224,2017S005859    ,Eixample,la Dreta de l'Eixample,Roger de LlÃºria                                   ,Wednesday,July,5,17,Afternoon,1,0,1,2
8225,2017S005709    ,Eixample,la Dreta de l'Eixample,Balmes                                            ,Friday,June,30,17,Afternoon,0,0,0,2
8226,2017S002590    ,Eixample,la Dreta de l'Eixample,CONSELL DE CENT                                   ,Friday,March,31,17,Afternoon,1,0,1,2
8227,2017S001982    ,Eixample,la Dreta de l'Eixample,ARAGÃ“ / Pg GrÃ cia                                 ,Friday,March,10,19,Afternoon,1,0,1,2
8228,2017S007972    ,Eixample,la Dreta de l'Eixample,Pau Claris / Consell de Cent                      ,Wednesday,September,27,9,Morning,1,0,1,1
8229,2017S004009    ,Eixample,la Dreta de l'Eixample,Pau Claris / Consell de Cent                      ,Saturday,May,6,12,Morning,2,0,2,2
8230,2017S007138    ,Eixample,la Dreta de l'Eixample,AragÃ³ / Sant Joan                                 ,Wednesday,August,23,12,Morning,1,0,1,2
8231,2017S000478    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES                                ,Wednesday,January,18,12,Morning,2,0,2,1
8232,2017S009036    ,Eixample,la Dreta de l'Eixample,Sant Pere                                         ,Thursday,November,2,7,Morning,1,0,1,2
8233,2017S005119    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Sunday,June,11,19,Afternoon,1,0,1,1
8234,2017S008228    ,Eixample,la Dreta de l'Eixample,Catalunya                                         ,Thursday,October,5,17,Afternoon,1,0,1,2
8235,2017S009607    ,Eixample,la Dreta de l'Eixample,GrÃ cia                                            ,Sunday,November,19,5,Night,0,0,0,1
8236,2017S000450    ,Eixample,la Dreta de l'Eixample,CONSELL DE CENT / Balmes                          ,Tuesday,January,17,12,Morning,1,0,1,2
8237,2017S003725    ,Eixample,la Dreta de l'Eixample,Consell de Cent / GrÃ cia                          ,Wednesday,April,26,18,Afternoon,1,0,1,3
8238,2017S003135    ,Eixample,la Dreta de l'Eixample,GrÃ cia                                            ,Wednesday,April,5,7,Morning,0,0,0,1
8239,2017S000368    ,Eixample,la Dreta de l'Eixample,PL TETUAN / Pg Sant Joan                          ,Saturday,January,14,14,Afternoon,1,0,1,2
8240,2017S004034    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Girona                          ,Sunday,May,7,3,Night,1,0,1,2
8241,2017S007199    ,Eixample,la Dreta de l'Eixample,Urquinaona                                        ,Sunday,August,27,14,Afternoon,1,0,1,2
8242,2017S009821    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Saturday,November,25,14,Afternoon,1,0,1,1
8243,2017S007698    ,Eixample,la Dreta de l'Eixample,Consell de Cent / Balmes                          ,Sunday,September,17,15,Afternoon,1,0,1,2
8244,2017S003484    ,Eixample,la Dreta de l'Eixample,Balmes / Consell de Cent                          ,Wednesday,April,19,9,Morning,2,0,2,2
8245,2017S007329    ,Eixample,la Dreta de l'Eixample,Consell de Cent                                   ,Friday,September,1,15,Afternoon,1,0,1,2
8246,2017S010170    ,Eixample,la Dreta de l'Eixample,BailÃ¨n / DiputaciÃ³                                ,Wednesday,December,6,1,Night,1,0,1,2
8247,2017S007425    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Catalunya                       ,Wednesday,September,6,10,Morning,1,0,1,2
8248,2017S005102    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / GrÃ cia                          ,Saturday,June,10,17,Afternoon,1,0,1,2
8249,2017S004970    ,Eixample,la Dreta de l'Eixample,Roger de LlÃºria / Casp                            ,Tuesday,June,6,23,Night,1,0,1,2
8250,2017S006728    ,Eixample,la Dreta de l'Eixample,Pau Claris                                        ,Thursday,August,3,13,Morning,1,0,1,2
8251,2017S010104    ,Eixample,la Dreta de l'Eixample,Pau Claris                                        ,Monday,December,4,9,Morning,1,0,1,1
8252,2017S005271    ,Eixample,la Dreta de l'Eixample,AusiÃ s Marc                                       ,Friday,June,16,12,Morning,1,0,1,2
8253,2017S003848    ,Eixample,la Dreta de l'Eixample,AusiÃ s Marc / Urquinaona                          ,Monday,May,1,1,Night,2,0,2,3
8254,2017S009691    ,Eixample,la Dreta de l'Eixample,Pau Claris / Urquinaona                           ,Wednesday,November,22,8,Morning,1,0,1,1
8255,2017S008507    ,Eixample,la Dreta de l'Eixample,Pau Claris / Urquinaona                           ,Monday,October,16,15,Afternoon,2,0,2,3
8256,2017S008920    ,Eixample,la Dreta de l'Eixample,Balmes / DiputaciÃ³                                ,Saturday,October,28,6,Morning,1,0,1,1
8257,2017S009966    ,Eixample,la Dreta de l'Eixample,DiputaciÃ³ / Balmes                                ,Wednesday,November,29,13,Morning,1,0,1,2
8258,2017S004497    ,Eixample,la Dreta de l'Eixample,Balmes                                            ,Sunday,May,21,18,Afternoon,2,0,2,2
8259,2017S000264    ,Eixample,la Dreta de l'Eixample,PAU CLARIS                                        ,Wednesday,January,11,17,Afternoon,1,0,1,2
8260,2017S002114    ,Eixample,la Dreta de l'Eixample,RDA SANT PERE / Pl Urquinaona                     ,Thursday,March,16,13,Morning,1,0,1,2
8261,2017S001578    ,Eixample,la Dreta de l'Eixample,GV CORTS CATALANES / Rbla Catalunya               ,Saturday,February,25,23,Night,1,0,1,1
8262,2017S009407    ,Eixample,la Dreta de l'Eixample,Balmes / DiputaciÃ³                                ,Monday,November,13,15,Afternoon,1,0,1,2
8263,2017S009377    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Sunday,November,12,9,Morning,1,0,1,1
8264,2017S001769    ,Eixample,la Dreta de l'Eixample,BAILÃˆN / AragÃ³                                    ,Friday,March,3,22,Night,1,0,1,2
8265,2017S008105    ,Eixample,la Dreta de l'Eixample,Universitat                                       ,Monday,October,2,1,Night,1,0,1,2
8266,2017S006750    ,Eixample,la Dreta de l'Eixample,Universitat / Balmes                              ,Friday,August,4,11,Morning,1,0,1,2
8267,2017S009045    ,Eixample,la Dreta de l'Eixample,Balmes / Universitat                              ,Thursday,November,2,9,Morning,1,0,1,2
8268,2017S004238    ,Eixample,la Dreta de l'Eixample,Universitat                                       ,Friday,May,12,15,Afternoon,1,0,1,3
8269,2017S008842    ,Eixample,la Dreta de l'Eixample,Corts Catalanes                                   ,Wednesday,October,25,15,Afternoon,1,0,1,2
8270,2017S005461    ,Eixample,la Dreta de l'Eixample,Sant Joan / ValÃ¨ncia                              ,Thursday,June,22,10,Morning,2,0,2,1
8271,2017S001994    ,Eixample,la Dreta de l'Eixample,ARAGÃ“ / Pg Sant Joan                              ,Saturday,March,11,14,Afternoon,3,0,3,2
8272,2017S009892    ,Eixample,el Fort Pienc,SicÃ­lia / Consell de Cent                         ,Tuesday,November,28,8,Morning,2,0,2,1
8273,2017S002258    ,Eixample,el Fort Pienc,ARAGÃ“ / NÃ pols                                    ,Tuesday,March,21,10,Morning,2,0,2,3
8274,2017S004530    ,Eixample,el Fort Pienc,Sardenya / Consell de Cent                        ,Monday,May,22,15,Afternoon,1,0,1,3
8275,2017S000434    ,Eixample,el Fort Pienc,GV CORTS CATALANES                                ,Tuesday,January,17,8,Morning,1,0,1,2
8276,2017S008540    ,Eixample,el Fort Pienc,Corts Catalanes / Padilla                         ,Tuesday,October,17,16,Afternoon,1,0,1,2
8277,2017S004036    ,Eixample,el Fort Pienc,Corts Catalanes / Padilla                         ,Sunday,May,7,6,Morning,1,0,1,1
8278,2017S003428    ,Eixample,el Fort Pienc,Diagonal / Sardenya                               ,Saturday,April,15,21,Afternoon,2,0,2,2
8279,2017S006115    ,Eixample,el Fort Pienc,Diagonal                                          ,Thursday,July,13,18,Afternoon,1,0,1,2
8280,2017S006898    ,Eixample,el Fort Pienc,Diagonal / AragÃ³                                  ,Thursday,August,10,19,Afternoon,1,0,1,2
8281,2017S004446    ,Eixample,el Fort Pienc,SicÃ­lia / AragÃ³                                   ,Friday,May,19,19,Afternoon,1,0,1,2
8282,2017S009979    ,Sants-MontjuÃ¯c,el Poble-sec,Lleida / Rius i Taulet                            ,Thursday,November,30,11,Morning,1,0,1,2
8283,2017S008913    ,Eixample,el Fort Pienc,NÃ pols / Casp                                     ,Friday,October,27,23,Night,2,1,3,2
8284,2017S007912    ,Eixample,el Fort Pienc,Consell de Cent / Diagonal                        ,Sunday,September,24,16,Afternoon,1,0,1,2
8285,2017S006245    ,Eixample,el Fort Pienc,Lepant / Diagonal                                 ,Monday,July,17,19,Afternoon,1,0,1,2
8286,2017S000798    ,Eixample,el Fort Pienc,CASTILLEJOS / GV Corts Catalanes                  ,Monday,January,30,15,Afternoon,1,0,1,2
8287,2017S003561    ,Eixample,el Fort Pienc,LEPANTO / Diagonal                                ,Friday,April,21,12,Morning,1,0,1,2
8288,2017S002304    ,Sants-MontjuÃ¯c,el Poble-sec,CONSELL DE CENT / Av Diagonal                     ,Wednesday,March,22,15,Afternoon,1,0,1,2
8289,2017S005105    ,Eixample,el Fort Pienc,Sant Joan                                         ,Saturday,June,10,19,Afternoon,1,0,1,1
8290,2017S003185    ,Eixample,el Fort Pienc,Casp / Sant Joan                                  ,Thursday,April,6,11,Morning,1,0,1,1
8291,2017S006952    ,Eixample,el Fort Pienc,Corts Catalanes / Padilla                         ,Sunday,August,13,4,Night,1,0,1,2
8292,2017S008175    ,Eixample,el Fort Pienc,Tetuan                                            ,Wednesday,October,4,12,Morning,1,0,1,2
8293,2017S004698    ,Eixample,el Fort Pienc,Corts Catalanes / NÃ pols                          ,Sunday,May,28,4,Night,1,0,1,1
8294,2017S005853    ,Eixample,el Fort Pienc,Padilla / DiputaciÃ³                               ,Wednesday,July,5,12,Morning,1,0,1,3
8295,2017S003133    ,Sants-MontjuÃ¯c,el Poble-sec,Santa Madrona                                     ,Wednesday,April,5,8,Morning,1,0,1,1
8296,2017S001337    ,Eixample,el Fort Pienc,GV CORTS CATALANES / NÃ pols                       ,Friday,February,17,13,Morning,0,0,0,2
8297,2017S000896    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Lepant                       ,Thursday,February,2,12,Morning,1,0,1,2
8298,2017S001058    ,Eixample,el Fort Pienc,PL TETUAN                                         ,Wednesday,February,8,16,Afternoon,1,0,1,2
8299,2017S000263    ,Eixample,el Fort Pienc,PL TETUAN / GV Corts Catalanes                    ,Wednesday,January,11,18,Afternoon,1,0,1,2
8300,2017S009839    ,Eixample,el Fort Pienc,Corts Catalanes / Marina                          ,Sunday,November,26,5,Night,1,0,1,2
8301,2017S005441    ,Eixample,el Fort Pienc,SicÃ­lia                                           ,Wednesday,June,21,16,Afternoon,1,0,1,2
8302,2017S006102    ,Eixample,el Fort Pienc,DiputaciÃ³ / SicÃ­lia                               ,Thursday,July,13,13,Morning,1,0,1,2
8303,2017S001649    ,Eixample,el Fort Pienc,GV CORTS CATALANES / Sardenya                     ,Tuesday,February,28,14,Afternoon,1,0,1,1
8304,2017S003257    ,Eixample,el Fort Pienc,Corts Catalanes                                   ,Sunday,April,9,4,Night,1,0,1,2
8305,2017S000176    ,Eixample,el Fort Pienc,MARINA / DiputaciÃ³                                ,Sunday,January,8,19,Afternoon,3,0,3,2
8306,2017S004014    ,Sants-MontjuÃ¯c,el Poble-sec,ParalÂ·lel                                         ,Saturday,May,6,13,Morning,3,0,3,3
8307,2017S005754    ,Eixample,el Fort Pienc,Lepant                                            ,Monday,July,3,8,Morning,1,0,1,2
8308,2017S007536    ,Eixample,el Fort Pienc,Marina                                            ,Monday,September,11,19,Afternoon,2,0,2,2
